text,label,in_manual
"	Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07090298926 to re-schedule. Ref:9307622",smishing,True
You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now.,spam,True
"Sorry, I can't text &amp; drive coherently, see you in twenty",ham,True
n 45days Reduce Fat(8 Inch)use*SAUNA SLIM BELT*(650) VIBRATION BELT(999) NCR(50Rs Extra)+Free YOKO Call Now:9268250573/931130487,spam,True
Mind blastin.. No more Tsunamis will occur from now on.. Rajnikant stopped swimming in Indian Ocean..:-D,ham,True
LIFE has never been this much fun and great until you came in. You made it truly special for me. I won't forget you! enjoy @ one gbp/sms,spam,True
I don't want you to leave. But i'm barely doing what i can to stay sane. fighting with you constantly isn't helping.,ham,True
"Thanks again for your reply today. When is ur visa coming in. And r u still buying the gucci and bags. My sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. Later sha.",ham,True
Just come home. I don't want u to be miserable,ham,True
FreeMsg>FAV XMAS TONES!Reply REAL,spam,True
Tell your friends what you plan to do on Valentines day,ham,True
what are your new years plans?,ham,True
OK i'm waliking ard now... Do u wan me 2 buy anything go ur house?,ham,True
Dunno lei... I might b eatin wif my frens... If ü wan to eat then i wait 4 ü lar,ham,True
:-) :-),ham,True
"Guy, no flash me now. If you go call me, call me. How madam. Take care oh.",ham,True
Blank is Blank. But wat is blank? Lol,ham,True
Still at west coast... Haiz... Ü'll take forever to come back...,ham,True
"Gr8 Poly tones 4 ALL mobs direct 2u rply with POLY TITLE to 8007 eg POLY BREATHE1 Titles: CRAZYIN, SLEEPINGWITH, FINEST, YMCA :getzed.co.uk POBox365O4W45WQ 300p",spam,True
"So check your errors and if you had difficulties, do correction.",ham,True
Slaaaaave ! Where are you ? Must I summon you to me all the time now ? Don't you wish to come to me on your own anymore?,ham,True
I love u 2 my little pocy bell I am sorry but I love u,ham,True
Ü no home work to do meh...,ham,True
"Sweet, we may or may not go to 4U to meet carlos so gauge patty's interest in that",ham,True
Ü all write or wat..,ham,True
"All done, all handed in. Don't know if mega shop in asda counts as celebration but thats what i'm doing!",ham,True
"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year..",ham,True
I accidentally brought em home in the box,ham,True
Wat r u doing now?,ham,True
Hey i'm bored... So i'm thinking of u... So wat r u doing?,ham,True
S.s:)i thinl role is like sachin.just standing. Others have to hit.,ham,True
Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call on 08000839402 NOW!,spam,True
Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app,smishing,True
"How's my loverboy doing ? What does he do that keeps him from coming to his Queen, hmmm ? Doesn't he ache to speak to me ? Miss me desparately ?",ham,True
I can't have a friend in the house because i'm embarassed that everything is scattered on the floor. I think we should work on it.,ham,True
Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min,smishing,True
Why i come in between you people,ham,True
I tagged MY friends that you seemed to count as YOUR friends.,ham,True
"OH MR SHEFFIELD! You wanna play THAT game, okay. You're the boss and I'm the nanny. You give me a raise and I'll give YOU one!!",ham,True
Thanks love. But am i doing torch or bold.,ham,True
Hello hun how ru? Its here by the way. Im good. Been on 2 dates with that guy i met in walkabout so far. We have to meet up soon. Hows everyone else?,ham,True
important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,smishing,True
"Hey sweet, I was wondering when you had a moment if you might come to me ? I want to send a file to someone but it won't go over yahoo for them because their connection sucks, remember when you set up that page for me to go to and download the format disc ? Could you tell me how to do that ? Or do you know some other way to download big files ? Because they can download stuff directly from the internet. Any help would be great, my prey ... *teasing kiss*",ham,True
O shore are you takin the bus,ham,True
"Its ok, called mom instead have fun",ham,True
"Best line said in Love: . ""I will wait till the day I can forget u Or The day u realize that u cannot forget me.""... Gn",ham,True
"Hello, my love. What are you doing? Did you get to that interview today? Are you you happy? Are you being a good boy? Do you think of me?Are you missing me ?",ham,True
"A boy was late 2 home. His father: ""WELCOME""",ham,True
Mm yes dear look how i am hugging you both. :-P,ham,True
You are mistaken�.The fact that you  felt like i would do it to hurt you shows you really don't know me at all.,ham,True
How much u trying to get?,ham,True
Lol ok your forgiven :),ham,True
WIN a year supply of CDs 4 a store of ur choice worth £500 & enter our £100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,spam,True
"Good afternoon, my love ! Any job prospects ? Are you missing me ? What do you do ? Are you being lazy and bleak, hmmm ? Or happy and filled with my love ?",ham,True
"You have come into my life and brought the sun ..Shiny down on me, warming my heart. Putting a constant smile on my face ... Making me feel loved and cared for",ham,True
Will be office around 4 pm. Now i am going hospital.,ham,True
Squeeeeeze!! This is christmas hug.. If u lik my frndshp den hug me back.. If u get 3 u r cute:) 6 u r luvd:* 9 u r so lucky;) None? People hate u:,ham,True
Just forced myself to eat a slice. I'm really not hungry tho. This sucks. Mark is getting worried. He knows I'm sick when I turn down pizza. Lol,ham,True
"Nationwide has noticed your debit card was recently used on 22-10-2016 15:04:43, at APPLE ONLINE STORE FOR 1500.00 GBP. If not you please urgently call fraud prevention on 03303800231 or intl +443303800231. Do not reply by sms http://ww.Nationwide.co.uk/",smishing,True
Gud ni8.swt drms.take care,ham,True
"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? I am sorry",ham,True
Hi Princess! Thank you for the pics. You are very pretty. How are you?,ham,True
Sorry that was my uncle. I.ll keep in touch,ham,True
"GOV.UK ALERT CORONAVIRUS It has come to our attention that you have been out of the house more than once. Due to this irresponsible behaviour, we are issuing you a formal warning and �250 fine. If this continues, the fine could increase to a maximum of �5000 and/or an arrest. Payment will be taken automatically out of your account. Call 0800345 9999 for any enquiries or to appeal.",smishing,True
Wat time r ü going to xin's hostel?,ham,True
R ü going 4 today's meeting?,ham,True
Yup song bro. No creative. Neva test quality. He said check review online.,ham,True
"SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO",spam,True
What's ur pin?,ham,True
I love to wine and dine my lady!,ham,True
Y de asking like this.,ham,True
Okay lor... Wah... like that def they wont let us go... Haha... What did they say in the terms and conditions?,ham,True
Please call our customer service representative on FREEPHONE 0808 145 4744 between 9am-11pm as you have WON a guaranteed £3000 cash or £7000 prize!,smishing,True
	FreeMsg Why haven't you replied to my text? I'm female and live local. Luv to hear from u. Netcollex Ltd 08700621170150p per msg reply Stop to end,smishing,True
Are you the cutest girl in the world or what,ham,True
Usually the body takes care of it buy making sure it doesnt progress. Can we pls continue this talk on saturday.,ham,True
Oh ic. I thought you meant mary jane.,ham,True
I'm at home. Meet u here�,ham,True
<Forwarded from 88877>FREE entry into our £250 weekly comp just send the word ENTER to 88877 NOW. 18 T&C www.textcomp.com,spam,True
	Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,smishing,True
Sorry i cant take your call right now. It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,ham,True
Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?,ham,True
"Meet Top 35 US universities in Delhi at India Habitat Centre Lodhi Road on Nov 8th, 2 to 6 pm for student admission.Entry Free,  details contact 9911489000",spam,True
"And that's fine, I got enough bud to last most of the night at least",ham,True
You call him and tell now infront of them. Call him now.,ham,True
Only 1 day left for SAWAN KI BAHAR compt. for Agents/DOs/CLIAs. Qualify the competition and win maximum prizes...SDM,spam,True
When u love someone Dont make them to love u as much as u do. But Love them so much that they dont want to be loved by anyone except you... Gud nit.,ham,True
Wat ü doing now?,ham,True
Wish i were with you now!,ham,True
Hi:)cts employee how are you?,ham,True
Okie.. Thanx..,ham,True
You do got a shitload of diamonds though,ham,True
Mine here like all fr china then so noisy.,ham,True
We took hooch for a walk toaday and i fell over! Splat! Grazed my knees and everything! Should have stayed at home! See you tomorrow!,ham,True
Honey boo I'm missing u.,ham,True
Then its most likely called Mittelschmertz. Google it. If you dont have paracetamol dont worry it will go.,ham,True
"Ya ok, vikky vl c witin  &lt;#&gt; mins and il reply u..",ham,True
	We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,smishing,True
"Tick, tick, tick .... Where are you ? I could die of loneliness you know ! *pouts* *stomps feet* I need you ...",ham,True
India have to take lead:),ham,True
I'm not driving... Raining! Then i'll get caught at e mrt station lor.,ham,True
Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.,smishing,True
You know my old Dom I told you about yesterday ? His name is Roger? He got in touch with me last night and wants me to meet him today at 2 pm,ham,True
Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.,ham,True
i can call in  &lt;#&gt;  min if thats ok,ham,True
You should get more chicken broth if you want ramen unless there's some I don't know about,ham,True
And you! Will expect you whenever you text! Hope all goes well tomo,ham,True
"Goodmorning, today i am late for 3 min.",ham,True
It shall be fine. I have avalarr now. Will hollalater,ham,True
I'm working technical support :)voice process.,ham,True
Ok i'm coming home now.,ham,True
happened here while you were adventuring,ham,True
"You have been specially selected to receive a ""3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo",smishing,True
Hi Chachi tried calling u now unable to reach u .. Pl give me a missed cal once u c tiz msg  Kanagu,ham,True
Great! How is the office today?,ham,True
Well she's in for a big surprise!,ham,True
Stupid.it is not possible,ham,True
Idk. I'm sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i'm a failure in everything. Nobody wants me and now i feel like i'm failing you.,ham,True
